bp_id;age;experience;devision;position;ans_1;ans_2;ans_3_1;yesno_3_1;com_ruk;ans_3_2;yesno_3_2;com_inst;ans_4;ans_5;ans_6;ans_7;ans_8;ans_9;ans_10;ans_11;ans_12_1;ans_12_2;ans_13;ans_14;ans_15;ans_16;ans_17;ans_18;ans_19;ans_20;ans_21;ans_22;ans_23;ans_24;ans_25;ans_26;ans_27;ans_28;ans_29;ans_30_1;ans_30_2;ans_31;ans_32;ans_33;ans_34;ans_35;ans_36;ans_37;ans_38;ans_39;ans_40;ans_41;ans_42;ans_43;ans_44;ans_45;com_nal;ans_46;ans_47;complain
214217;31;9;5;СБ;3;5;6;0;0;5;0;0;2;4;5;5;5;5;1;4;6;6;4;4;5;5;5;5;4;4;1;3;4;5;5;5;6;4;4;1;1;3;4;4;2;6;5;0;1;0;0;0;1;0;0;0;0;0;0;0
1320368;45;6;1;БП;1;5;5;0;0;5;0;0;3;2;3;5;6;4;3;5;5;5;3;4;2;4;3;4;4;2;2;3;4;4;5;4;4;4;3;3;2;2;3;5;3;5;3;0;1;0;0;1;0;0;0;1;Не равномерно планируются  рейсы, не равноценные замены рейсов, кто-то летает 90 ч, а кто-то в этом же месяце 65. ;0;0;0
4590499;25;5;1;БП;2;3;2;1;Руководство не доводит информацию и в некоторых случаях проявляет себя нелояльно. ;2;1;Когда спрашиваю интересующий вопрос,мне не дают четкий ответ, а только «изучайте документы». Если я интересуюсь, соответственно, я не нашла на свой вопрос ответ в документах. ;2;5;2;6;4;3;1;3;3;4;2;1;3;5;4;4;6;3;5;3;6;1;6;4;3;5;6;5;3;6;1;4;1;4;1;0;1;0;0;0;0;0;0;1;Неравномерное распределение рейсов и выходных дней! После 3х суточного Владивостока, стать 1 день выходного- это перебор! ;0;0;0
201159;35;7;3;BS;3;6;4;0;0;6;0;0;3;2;1;4;6;3;2;2;6;6;2;2;5;5;5;2;5;1;2;3;5;2;5;2;5;4;5;1;1;6;1;1;4;5;2;0;1;0;0;1;0;0;0;0;0;0;1;0
2252017;41;17;5;БП;2;3;5;0;0;5;0;0;2;4;2;4;5;5;2;3;5;5;4;5;2;2;5;5;5;4;2;3;5;2;5;2;5;5;5;2;2;5;2;4;4;5;5;0;1;0;0;1;1;0;0;1;Очень часто, после ночных рейс стоит ранний вылет ;1;0;0 
1632284;34;2;3;БП;4;4;5;0;0;5;0;0;4;2;4;1;3;4;2;3;5;5;5;3;4;4;3;5;2;2;2;2;4;2;4;3;3;4;2;2;2;2;4;4;5;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0
1800688;24;0;1;БП;4;5;6;1;Все руководство 1 отделения всегда придёт на помощь, окажет содействие в непростой ситуации. От руководства идёт только позитив! ;6;0;0;3;4;4;6;6;6;3;4;6;6;2;4;4;4;5;6;2;1;2;3;5;5;6;5;1;2;2;1;1;2;4;6;1;6;5;0;0;0;0;1;0;1;0;1;Хотелось бы стабильно 80 часов налёта. ;0;1;Хочется загран командировок и международную ID карту.
1022944;30;12;4;ИПБ;4;5;4;0;0;4;0;0;3;4;1;6;5;3;3;4;5;5;3;5;4;5;5;5;4;2;3;2;5;3;6;4;6;3;4;3;3;5;2;4;3;5;2;0;1;0;1;1;1;0;0;0;0;1;0;0 
929894;23;0;1;БП;4;3;6;0;0;6;0;0;4;2;2;5;3;5;4;2;6;6;4;2;3;4;4;2;3;4;2;5;2;2;4;2;2;3;4;1;1;5;2;3;3;3;4;1;1;0;1;0;1;1;0;1;Рейсы каждый день или через день. Обилие утренних и ночных. Короткие рейсы, до выполнения которых дольше едешь, чем летишь. ;0;1;Хотелось бы более широкую географию полета, чем близлежащие города. И не такие частые рейсы, так как со всеми поломками и задержками, время на работе увеличивается в 2 раза, а за это не доплачивают. 
1036953;46;21;5;ИПБ;3;3;6;0;0;6;0;0;1;4;1;6;6;2;1;3;6;6;4;5;4;1;6;5;4;4;1;2;5;3;6;3;6;4;2;1;1;4;3;3;3;6;3;0;0;0;0;1;1;0;0;0;0;1;1;1. Полёты в минимальном составе КЭ.  2. Доставка аптечек КЭ.  3. Совмещение ИПБ в рейсе обязанностей БП и ИПБ при наличии проверок. Особенно в качестве СБ. О качестве проверки не может быть и речи. А ответственность несёт ИПБ.  4. Использование ИПБ в качестве БП в ущерб основным обязанностям, в том числе наземной работе. Работа с группой сходит на нет. А ответственность, опять же, несёт ИПБ. 
4725759;31;5;3;БП;2;5;5;0;0;5;0;0;1;3;2;4;6;3;1;5;6;6;4;3;4;3;5;5;6;2;3;2;6;1;6;3;6;3;3;1;1;4;1;6;2;6;4;0;1;0;0;1;0;1;0;0;0;0;0;0 
2299634;29;4;1;БП;2;5;6;0;0;6;0;0;3;2;3;5;5;4;1;4;6;6;4;5;2;5;5;5;2;3;2;2;5;2;5;5;5;5;2;2;1;5;3;5;2;5;5;0;1;0;0;0;1;0;0;0;0;0;0;0 
239407;40;6;1;BS;2;4;4;0;0;5;0;0;5;2;2;5;3;3;2;5;5;6;3;3;2;3;4;3;5;2;2;2;4;3;5;2;5;3;2;2;1;3;3;5;2;5;2;0;0;0;0;1;1;1;0;0;0;0;0;0 
3342061;28;0;2;БП;2;3;4;0;0;4;0;0;2;2;1;4;4;4;3;2;4;5;3;1;3;2;4;5;6;5;5;2;5;1;4;4;4;5;3;3;2;6;1;1;4;4;5;1;1;0;0;0;0;0;0;1;первое и очень важно это система оплаты труда  к сожалению,  зп нашей компании ниже чем у многих других ( даже маленьких компаний)  второе это хотелось бы понимать почему мы сами должны контролировать все ли нам выплатили или опять что то забыли включить в расчет и вообще хотелось бы  понимать как происходят рассчеты планирования хромает на одну ногу у кого то 90 у кого то 50 часов очень много ненужных действий для бортпроводников ( например аптечки)  и в плане приема - сдачи пкэсо и бко,  пропустишь одно слово Обьяснительная самая больная тема это Минимальный состав про какую безопасность полетов может идти речь если в случае аварийной ситуации один из двух бп на ssj будет недееспособным,  а второй не сможет провести эвакуацию ( может из за стресса просто впасть в стопор или просто не хватит знаний ( к сожалению,  18 летние бп,  больше знают как Тиктоки снимать,  а не как оперировать дверью)  и  эвакуация просто будет невозможна и это приведет к смерти 100 человек и про атмосферу некоторые СБКЭ с начала брифинга создают такую атмосферу,  и заряжают таким негативов,  что  бп,  не хотя,  но могут перенести его на пассажиров какой настрой экипажа так и рейс проходит про повышение по карьерой лестнице,  к сожалению,  грамотных ребят просто не замечают ;0;1;очень много сил и времени уходит на прием сдачу зачем пересчитывать,  Опломбировать каждый пакетик,  и еще в случае утери льня ( которому уже 5 лет)  нужна Обьяснительная про отпуск,  2 раза в год для бп это мало,  очень мало,  просто необходимо разбивать хотя бы на три части зарплата низкая,  очень низкая,  и за ночные рейсы доплата должны быть чуть ли не в двойном коэффициенте 
766250;26;0;1;БП;4;6;5;0;0;6;0;0;2;6;2;6;6;6;1;5;5;6;2;5;2;3;4;5;6;2;3;6;5;3;5;1;5;5;6;1;1;5;2;5;2;5;5;0;1;1;0;0;0;0;0;1;Налёт и частота полётов несоизмерима на лету и зарплате. ;0;0;0 
4289927;47;6;1;ИПБ;1;2;5;0;0;5;0;0;5;2;2;5;3;5;2;2;4;5;2;2;5;3;5;2;5;5;4;2;5;2;3;2;5;5;5;2;2;5;2;2;4;3;5;1;1;0;1;0;1;0;0;1;Необходимо пересмотреть систему планирования. ;0;1;1.Аптечки должны загружать на борт смежные службы, а не как сейчас,- аптечки таскают на себе проводники, сначала на рейс, потом с рейса. 2. Накладная на ПКЭСО больше 2 метров! Это надо видеть. Предлагаю сделать как в АФЛ: бизнес отдельная, эконом отдельная. 3. Питание ЧКЭ загружать по БКС бизнес и ЛЭ в БКС бизнес класса, эконом в БКС эконом класса. 4. Склад форменной одежды на выдачу расположить в здании офиса Шереметьево. 5. Летные дела и летные книжки перевести  в электронный формат.  6. Заложить в бюджет АК канцелярские товары для ИПБ, БП. 7. Выдать всем ИПБ планшет SITA. 8. На станции СБ разместить бумажный вариант сборника информации для чтения на борту. 9. Пересмотреть заработную плату ИПБ, СБ, С, У. Недопустимы перекосы: проводник получает в 2,5 раза больше чем инструктор, а инструктор работает в 2.5 раза больше чем проводник Это демотивирует.... 10. Пересмотреть систему поощрений и наказаний. 
4015046;32;6;1;СБ;1;3;5;0;0;6;0;0;6;2;2;5;6;4;1;2;5;5;2;2;5;4;6;5;5;5;2;2;5;2;5;5;5;2;2;2;1;6;2;2;2;5;5;0;1;0;0;1;1;0;0;1;Налёт распределяется неравномерно так же как и рейсы ;0;0;0 
3979378;36;3;2;БП;1;3;4;0;0;4;0;0;2;2;2;4;4;3;1;3;5;5;3;3;4;3;3;3;6;4;3;3;5;4;5;2;4;5;5;2;3;2;2;3;3;3;3;1;1;0;1;0;0;0;0;1;Нет ;1;0;0
3183138;47;19;4;БП;3;3;3;0;0;4;0;0;5;3;3;5;6;4;1;3;3;5;2;2;3;2;5;3;5;4;5;3;4;5;5;2;6;5;3;4;3;4;3;3;3;5;4;0;0;0;0;0;1;0;0;1;Неравнозначное планирование ;1;0;0 
228761;34;6;2;СБ;1;3;4;0;0;1;0;0;1;3;3;3;5;3;1;2;4;1;1;2;3;1;5;4;6;6;4;4;5;3;3;4;5;3;4;3;5;3;2;2;5;6;3;0;1;0;0;1;0;0;0;1;Действующий СБ, но планируют не СБ, за крайние 2 месяца только 1 рейс в должности СБ ;0;1;Повышение зп, повышение оплаты за ночные рейсы, достойное премирование, отмена личного вклада. 
1811857;32;6;2;ИПБ;3;5;6;0;0;5;0;0;3;4;4;5;6;5;3;4;2;2;4;4;3;4;4;5;3;3;2;3;4;5;4;5;5;4;3;1;2;3;4;4;1;5;4;0;1;0;0;0;1;1;0;0;0;0;1;Могу сказать за себя и за всех- мы очень ждём новое положение о заработной плате и повышение зп в целом . Спасибо ! 
692749;32;4;5;СБ;1;3;4;0;0;5;0;0;1;3;1;4;4;4;2;4;5;6;2;2;2;3;3;4;5;2;5;3;5;2;4;2;3;5;6;2;1;6;2;4;6;3;5;1;0;0;1;0;1;0;0;1;Плохое планирование, на износ. Накапливается большая усталость. ;0;1;Написала выше
3191995;28;5;3;БП;2;5;6;1;Руководство ОКЭ очень грамотные специалисты в своём деле, ответят на вопросы, помогут при первой же необходимости ;6;1;Мой инструктор самый лучший, что был у меня за все все время работы в этой компании! И я считаю, что руководству нужно больше ценить инструкторов. ;4;2;2;6;2;5;1;5;5;6;2;2;4;5;4;5;6;2;6;3;5;1;6;5;5;3;4;1;1;5;3;5;2;5;5;1;1;1;0;1;0;0;0;1;Руководство думает как сохранить репутацию которой нет! Придумывает тупые алгоритмы сохранения репутации вместо того что бы элементарно починить мониторы и не пришлось бы пользоваться этими алгоритмами если бы каждый выполнял свою работу! ;0;1;Планирование
3776297;32;0;2;БП;3;5;5;0;0;5;0;0;4;2;2;4;5;5;2;5;5;5;5;2;2;2;5;5;5;2;4;2;2;2;5;5;5;4;3;2;1;4;2;5;3;4;4;0;0;0;1;0;1;0;0;1;Складывается впечатление что планировщики абсолютно не имеют отношения к авиации-планировать друг за другом Дальний Восток без выходных не допустимо!неравномерное распределение налёта:на 20-ое число месяца налёт за 90.Когда можно было давать людям выходные и распределять нагрузку более комфортно(с выходными) ;1;0;0 
4631458;23;2;2;БП;3;4;4;0;0;5;0;0;2;2;2;4;3;2;2;2;3;5;3;2;5;4;5;2;3;3;4;2;5;2;3;2;4;2;2;3;2;2;2;5;5;4;2;0;0;0;0;1;0;0;0;1;Не понимаю как планирование распределяет людей на рейсы. Кто-то летает в основном только на 747, кто только на дальний восток, а кто-то только на сухом суперджете. Нет такого , чтобы миксовали рейсы. Когда была доплата за уборки в Египте, некоторые люди летали по 6-7 рейсов в месяц, а кто-то только на дальной восток. Я считаю это не справедливо. ;0;1;Есть предложение оставить доплату за уборки в Египте , иначе зарплата для бортпроводников опять станет очень маленькой и это приведёт к ещё большим увольнениям. Либо нужно её поднимать до того уровня, как была с уборками. Ещё хотелось бы , чтобы руководство хоть бы чуть-чуть учитывало пожелания по датам отпуска , чтобы не было такого что это становится сюрпризом. Хочется, чтобы какие-то личные вопросы все-таки помогал решать начальник отделения. Ну а так все очень боятся, что зарплата без доплат за уборки станет совсем маленькой и люди уже готовы увольняться, если это так будет. 
1905308;34;6;3;БП;2;6;4;0;0;5;0;0;5;6;2;6;6;4;4;5;1;6;5;4;2;4;5;3;3;2;6;1;5;6;5;5;6;4;2;1;1;2;3;5;2;6;4;1;1;0;0;1;0;0;0;0;0;0;0;0 
3711312;24;0;2;БП;5;5;6;1;Полностью удовлетворён в работе руководства отделения ;5;0;0;5;4;2;5;5;6;5;5;5;5;5;5;4;5;5;5;2;2;2;1;2;5;5;4;5;2;2;2;2;3;5;5;2;5;5;0;0;1;0;1;0;0;0;0;0;0;0;0
3747242;40;4;2;БП;1;5;4;0;0;5;0;0;2;2;1;5;2;5;1;5;5;6;5;2;5;5;2;2;5;2;5;2;5;2;5;5;2;5;2;3;2;5;2;5;2;1;2;1;1;0;1;0;1;0;0;0;0;0;1;Пора повышать заработную плату!!!
1733819;28;3;3;СБ;3;4;5;0;0;5;0;0;4;5;3;4;6;4;1;5;5;5;3;5;4;3;4;4;4;2;3;4;4;3;4;4;6;3;6;2;2;4;3;4;3;5;3;1;1;0;0;1;0;1;0;1;Мало налёта, частота полетов ;1;0;0 
2008244;36;5;1;БП;1;5;3;0;0;6;0;0;1;5;1;5;1;1;1;6;1;6;1;1;1;6;6;1;6;1;6;6;1;1;6;1;6;6;6;6;1;1;1;6;6;1;1;1;1;0;0;1;0;0;0;1;Нерациональное планирование, маленький отдых между рейсами, не учитывают пожелания на отпуск, не учитывают желания летать с отказом от эстафет. Планированию не интересны наши желания и проблемы. ;1;0;0 
4998764;29;0;2;БП;3;5;2;0;0;4;0;0;2;5;3;2;5;2;2;5;2;5;5;2;4;2;3;2;5;2;5;2;5;2;4;4;5;5;3;6;2;6;2;5;6;5;2;0;1;0;0;0;1;0;0;0;0;0;0;0 
116537;24;0;2;БП;4;6;6;0;0;6;0;0;3;6;5;6;6;6;3;6;6;6;4;6;5;4;6;6;2;1;1;2;4;5;6;6;6;3;2;1;1;2;5;6;1;6;6;0;0;0;0;1;1;1;0;0;0;0;0;0 
420324;29;4;3;БП;3;5;5;0;0;6;0;0;4;4;3;5;6;4;2;5;6;6;2;3;5;4;4;6;1;5;1;5;6;2;5;5;5;5;5;1;1;3;2;5;2;5;4;0;1;0;0;1;0;1;0;1;Дальний Восток должен быть равномерно распределён между всеми сотрудниками ;0;0;0 
4110244;23;2;2;БП;3;5;4;0;0;6;0;0;3;3;2;5;6;5;2;4;6;6;5;3;3;3;5;2;4;3;2;2;5;3;4;3;5;5;2;4;1;3;3;5;2;6;4;0;1;0;0;1;0;0;0;0;0;0;1;1
1027361;36;5;5;БП;2;3;4;0;0;5;0;0;1;5;1;4;4;5;1;4;2;5;4;2;5;2;5;4;2;5;5;2;6;2;4;3;5;5;6;3;3;5;2;3;3;4;4;1;1;0;0;1;0;0;0;1;Часто не соблюдается рабочее время,мы летаем с нарушениями и переработками,сложно описать словами наше состояние после таких рейсов разворотных как Дубай,Египет,теперь ещё и Иркутск,так быть не должно и там должен быть отдых,не дай бог что-то случится и мы сделаем что-то не так из-за повышенной усталости и переутомляемости,с нас спросят по полной. ;0;1;Нечего добавить. 
1858894;41;17;5;СБ;1;3;5;0;0;4;0;0;2;1;2;5;5;4;1;6;5;5;5;2;2;2;5;3;5;5;2;3;6;2;5;2;5;6;5;3;3;5;1;3;5;2;5;1;1;0;0;0;1;0;0;1;Много ночных рейсов ;1;0;0 
4186077;27;2;2;БП;1;6;5;0;0;6;1;В любых вопросах поможет с их решением, всегда вовремя получаю от инструктора всю информацию ;3;3;2;6;5;4;2;4;4;6;4;3;4;5;4;4;5;3;3;3;5;4;5;2;6;2;3;2;1;3;2;6;1;6;3;0;1;0;0;1;1;0;0;0;0;0;0;0
2545751;32;0;2;БП;2;6;6;0;0;6;0;0;3;5;1;6;6;6;1;5;6;6;1;6;5;3;6;6;2;1;1;2;6;1;6;5;5;4;1;1;1;4;5;6;1;6;6;0;1;1;0;1;1;1;0;1;Планирование не учитывает обучение.При маленьком налёте могу поставить ночевку в Воронеже,что «сьедает» 2 дня,или резерв,вместо рейсов большей продолжительности.При допуске только на RRJ весь месяц могут ставить только Воронеж и Нижний Новгород. Так же могут весь месяц ставить только ранние вылеты с явкой в 5 утра и перерывом 12 часов между прилетом-вылетом. По итогу,в конце месяца получается максимум 60 часов налёта при полном отсутствии выходных/отдыха,в истощенном состоянии и небольшой зарплатой ;0;1;1 
1077390;26;8;4;СБ;2;6;4;0;0;5;0;0;1;6;3;4;5;4;1;6;6;6;4;3;5;3;6;5;4;1;1;2;5;3;5;1;6;5;3;3;2;4;4;6;3;6;5;0;1;0;0;0;0;1;0;1;Если ты отказываешься от рейса, который тебе предложили слетать (не по наряду), то могут снять следующий рейс или выходной, и поставить резерв. Или после ночного рейса на следующий день ставят самый ранний вылет.  И так же неравномерный налёт у всех! ;0;1;Люди, которые фанатеют, в плохом смысле, от нашей работы, часто могут быть неконструктивны и тд.  Очень низкий уровень подготовки новеньких.  Так же существует метод «кнута», но «пряников» практически нет. 
2987193;33;6;3;BS;3;5;4;0;0;4;0;0;5;5;1;4;2;2;1;4;6;6;2;4;2;2;5;1;5;2;2;1;4;1;5;3;5;2;3;2;2;6;2;5;4;5;3;0;1;0;0;0;1;0;0;1;Не хочу ;0;0;0 
1134230;34;5;1;БП;2;6;5;0;0;5;0;0;1;3;1;5;6;4;1;5;5;5;3;4;4;4;5;3;4;1;2;2;6;5;5;4;6;5;3;2;2;1;2;6;2;5;4;1;1;1;0;1;1;1;0;0;0;0;1;Неисправны кнопки вызовов и индивидуального освещения на многих самолетах Б-777 и Б-747. Так же неисправны разъемы для заряда персональнвх устров. Это приводит к недовольству пассажиров. 
983056;32;10;4;БП;5;4;2;0;0;5;0;0;4;3;1;5;5;6;1;1;3;5;5;3;1;4;3;2;3;4;3;3;4;1;4;2;4;6;3;4;3;6;2;3;4;4;3;1;0;0;1;0;1;0;0;1;D ;1;1;Повысить внутреннюю культуру общения, некоторые элементарно не здороваются (всегда).
3597221;35;0;2;БП;3;5;5;0;0;5;0;0;5;4;2;5;5;4;3;5;5;5;5;5;2;2;5;5;3;3;2;2;3;5;4;4;5;2;3;2;2;5;4;5;3;5;4;0;0;0;0;0;1;1;0;0;0;0;1;Разрешить электронные Часы: 1. Это даёт быстрое и точное информирование пассажиров во время полётов.  2. Автоматический перевод под другой часовой пояс что дает возможность не опоздать на трансфер. 
999086;28;3;4;БП;2;5;3;0;0;6;0;0;5;3;5;5;3;5;2;5;5;5;4;5;2;4;4;5;5;3;2;2;5;2;5;4;5;3;3;3;1;3;2;5;2;4;2;1;1;0;0;1;0;0;0;0;0;0;0;0 
3954607;27;3;2;БП;1;5;4;0;0;5;0;0;5;2;2;5;1;5;3;1;4;6;1;1;2;6;2;2;6;4;6;2;6;4;1;6;2;5;5;4;1;2;2;3;5;1;4;0;1;0;1;0;0;0;0;0;0;0;0;0 
2771069;19;0;2;БП;4;6;5;0;0;5;0;0;5;5;4;5;5;5;4;5;6;6;6;5;5;1;6;6;1;1;1;1;3;5;5;5;6;2;1;1;2;2;5;5;1;5;5;0;1;0;0;0;1;1;0;0;0;1;0;0 
3500574;34;1;2;СБ;4;6;6;1;Очень благодарна руководителям и инструкторскому составу за своевременное реагирование на все мои просьбы и вопросы! ;6;0;0;1;6;4;6;6;5;3;4;6;6;2;6;4;3;6;6;1;1;1;3;3;5;6;5;6;4;6;1;1;2;6;6;1;6;5;0;1;1;1;0;1;1;0;1;Здравствуйте  Выражаю огромную благодарность руководителям и инструкторскому составу акр. По сравнению с предидущим опытом работы хочу отметить внимание и дружелюбное отношение крс и сотрудников акр.  Минусы Есть только одно пожелание!!!!  Сделайте допуск на служебную парковку в терминале Д!!!! Это главный минус в соц пакете акр. Я не пользуюсь экспрессом и такси, езжу только на своем автомобиле, готова написать отказ от этих льгот.  Так же было бы очень удобно если бы перенесли пдо в диспетчерскую терминала Д или В. (Где проходит разбор аэрофлота) Крайне неудобно ездить на автобусе, а то идти пешком по снегу и наледи с чемоданом и аптечкой, это большой риск получить травму.  Так же прошу рассмотреть возможность снятия обязанности по ношению аптечек на ВС. ;0;1;Здравствуйте  Выражаю огромную благодарность руководителям и инструкторскому составу акр. По сравнению с предидущим опытом работы хочу отметить внимание и дружелюбное отношение крс и сотрудников акр.  Минусы Есть только одно пожелание!!!!  Сделайте допуск на служебную парковку в терминале Д!!!! Это главный минус в соц пакете акр. Я не пользуюсь экспрессом и такси, езжу только на своем автомобиле, готова написать отказ от этих льгот.  Так же было бы очень удобно если бы перенесли пдо в диспетчерскую терминала Д или В. (Где проходит разбор аэрофлота) Крайне неудобно ездить на автобусе, а то идти пешком по снегу и наледи с чемоданом и аптечкой, это большой риск получить травму.  Так же прошу рассмотреть возможность снятия обязанности по ношению аптечек на ВС.
4161470;38;6;2;БП;2;2;1;1;Карательный менеждмент, повышение в карьере возможно только при слишком лояльном поведении в ущерб своим гражданским правам.... ;2;1;Полное безразличие к просьбам! ;6;2;4;5;6;5;6;1;2;2;2;2;1;3;4;4;5;6;6;3;4;2;6;5;4;5;5;5;5;6;2;2;3;4;4;1;1;0;1;0;1;0;0;1;Не соблюдается время отдыха между полётами на Дальний восток. На Дальний восток стоит ставить в экипаж не менее двух мужчин по работе в эконом классе,при обслуживании двумя рационами ГП. А также должен быть сформирован оптимальное количество бп на ДВ. ;0;1;Жалобы только на руководство. На карательный менеджмент(лишение ЛВ на ГОД и утерю возможности повышения категории, воздействие на бп "другими рычагами" ....) Не анонимно.
2783340;32;6;3;ИПБ;2;4;6;0;0;5;0;0;2;3;2;5;5;3;1;3;6;6;2;3;5;4;5;4;5;3;2;2;6;2;5;2;4;6;3;1;1;6;3;3;3;4;3;0;0;0;0;0;1;0;0;1;0;0;0;0
1445045;30;4;1;БП;3;5;4;1;В связи с последними событиями в авиакомпании , считаю, что оплата с выплатами премий достойна за тот труд, что мы выполняем. Если оплата снова снизится, то массовых увольнений снова не избежать. Вопросов к начальникам отделения не имею, в сложных ситуациях помогают, по возможности. Повышение в нашей компании получить можно, но, с учетом, что приходится на долю СБ желание отпадает. ;5;0;0;4;2;1;5;5;3;3;3;4;6;3;3;3;4;4;4;4;5;3;2;6;3;5;5;4;2;2;1;1;2;2;5;2;4;3;0;1;0;0;0;0;0;0;1;Если бы зарплата была соответствующая за 50 часов, то достаточно было бы. Ночные летать за 15р/час- смешно.  Планирование очень интересно планирует рейсы, не равномерно, то пусть, то густо ;0;0;0
4251742;26;4;1;БП;2;5;4;0;0;5;0;0;2;1;3;4;2;4;1;3;4;5;1;1;1;2;5;1;6;3;5;4;6;3;5;1;3;6;4;3;2;5;1;5;2;4;3;0;1;0;0;0;1;0;0;0;0;0;0;0 
3684212;27;0;3;БП;5;6;6;1;Считаю своих руководителей вполне грамотными и толковыми , а также они отзывчивы и приветливы. В самом начале, мне все доходчиво объяснили. И я не имел трудности в поиске информации ;6;1;См. Пояснение выше) ;5;6;3;5;6;6;4;6;6;6;5;6;5;5;5;6;2;2;1;2;2;5;6;5;6;2;2;1;1;2;5;5;2;5;5;0;1;0;0;1;1;1;0;1;Чем больше летаю, тем лучше! ;0;1;Надеюсь, что всевозможные надбавки и доплаты оставят в последующие годы)
1041478;32;6;3;СБ;3;5;4;0;0;4;0;0;4;5;2;5;5;5;1;4;6;6;5;4;3;3;5;5;3;3;3;2;4;3;5;5;5;2;2;2;2;4;5;6;2;5;5;0;1;0;0;0;1;1;0;0;0;1;0;0 
2987891;30;5;3;БП;3;3;6;0;0;6;0;0;1;3;1;4;4;2;1;3;6;6;3;3;3;4;4;2;5;4;2;5;3;5;5;3;5;4;5;2;2;4;2;3;3;6;4;0;1;0;0;1;0;0;0;1;Несправедливое и неравномерное  планирование рейсов между бортпроводниками,у кого-то налёт достигает 70-80 часов в месяц,в то время как у других бортпроводников может быть 40-50!Также несправедливое планирование Международных рейсов,у некоторых бортпроводников количество международных рейсов превышает 8,9,10 за месяц,в то время как у других бортпроводников эти рейсы отсутствуют вообще!Прошу обратить внимание на Отдел Планирования и на их непрофессиональную работу! ;0;1;Только на Отдел Планирования
2033695;35;3;2;БП;4;3;4;0;0;5;0;0;5;3;2;6;5;5;2;4;4;5;2;4;5;4;5;5;3;3;4;2;4;4;6;4;6;4;3;3;1;2;3;3;1;6;3;0;1;0;0;1;0;1;0;1;Хотелось бы, чтобы налет приблизительно был равный у всех. ;0;0;0 
2640169;20;0;3;БП;4;1;6;0;0;6;0;0;3;4;1;5;5;4;1;6;4;5;6;3;2;3;6;3;3;2;6;1;4;1;6;3;6;5;1;1;1;6;1;6;1;6;3;0;0;0;0;0;1;0;0;1;. ;1;0;0 
3270387;32;5;3;БП;2;2;5;0;0;2;0;0;4;2;1;4;2;3;3;3;4;2;3;2;5;2;4;2;5;3;5;3;5;2;4;2;3;2;5;2;5;5;2;2;4;2;2;1;1;0;1;0;0;0;0;1;Не устраивает заработная плата , при разговоре о какой либо проблеме касающейся работы мне предлагают уволиться , объясняя это тем что никто ни кого не держит, все жалобы от пассажиров  даже явно нелепые считают обоснованными , уменьшая и так не высокую зарплату . ;0;1;В нашей компании есть определенная группа старших бортпроводников которые пользуясь своим положением позволяют себе унижать рядовых бортпроводников на них регулярно поступают жалобы, но все равно они не меняют свое поведение . Просьба обратит на это внимание 
1939096;46;3;2;СБ;3;3;3;1;Человек может летать три месяца и стать , например старшим бортпроводником. ;5;0;0;1;1;5;4;6;2;3;1;3;5;2;2;4;2;5;5;4;4;4;2;4;2;3;3;2;4;3;4;3;3;3;3;4;4;3;0;0;0;0;1;0;0;0;0;0;0;1;Считаю, что надо уделять больше внимания дисциплине сотрудников, которые летают совсем недавно. Столкнулась с тем, что некоторые отказываются исполнять свои прямые обязанности в рейсе и откровенно посылают, когда ты им напоминаешь об этом.
223904;34;2;2;БП;2;5;3;1;Не хватает вовлечённости в рабочие процессы сотрудников. Нет обсуждения будущих планов. Хотелось бы обсуждать дальнейший рост. Мало обратной связи. ;6;0;0;3;6;2;6;4;5;1;6;5;5;5;3;5;2;5;3;4;2;4;4;5;3;6;3;6;2;5;3;1;2;2;5;2;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0
1074307;31;5;3;БП;4;4;6;0;0;6;0;0;5;6;2;6;5;4;1;5;6;6;6;5;4;4;5;5;2;2;2;1;5;4;6;5;5;1;2;1;1;3;4;5;1;5;5;0;0;1;0;1;0;1;0;0;0;0;0;0 
780143;22;4;1;BS;3;5;4;0;0;6;0;0;2;1;4;5;3;5;2;4;5;6;2;4;5;3;3;5;4;3;4;1;5;4;4;5;4;3;2;3;1;3;3;4;3;3;5;0;1;0;0;0;1;0;0;1;- ;0;0;0 
3404999;34;4;5;BS;1;6;6;0;0;2;1;Были ситуации в которых предложенный ею вариант решения проблемы был не в мою пользу и к тому же нарушал внутренние документы авиакомпании. ;3;2;2;4;5;4;1;2;6;2;2;5;2;2;4;5;5;3;1;2;5;2;5;3;2;5;5;2;5;5;2;5;4;4;5;1;0;0;0;1;0;0;0;0;0;0;1;Считаю необходимым пересмотреть распределение обязанностей у бп в рейсе.  отменить перемещение аптечек на/с борта самолета бп-ками.  пересмотреть в сторону увеличения зп положения об оплате труда. 
2425870;27;0;3;БП;4;4;4;0;0;4;0;0;2;2;2;5;5;4;2;3;6;4;4;2;2;5;5;3;5;5;2;2;5;2;4;1;5;5;3;2;3;2;3;4;5;3;2;0;1;0;0;0;1;0;0;1;Неравномерный налёт, отсутсвие логики в постановки рейсов отделом планирования ;0;0;0 
